"gvkey","tic","aco","acominc","ao","aoloch","aqc","bkvlps","caps","ch","chech","csho","cstk","dlc","dltt","dvt","ebit","epspi","nopi","re","rect","revt","siv","sstk","teq","tstk","wcap","restmt_at_mag","restmt_capx_mag","restmt_cogs_mag","restmt_epspi_mag","restmt_ni_mag","restmt_nopi_mag","restmt_reuna_mag","restmt_teq_mag","restmt_txt_mag","restmt_wcap_mag","restmt_xint_mag","cshtrd_m","prccd_m","prcod_m","trfd_m","trfm_m","pe_ratio","wc_ratio","de_ratio","roe_ratio","sp_rating_target","restmt_at_target","restmt_capx_target","restmt_cogs_target","restmt_dltt_target","restmt_epspi_target","restmt_ib_target","restmt_ni_target","restmt_nopi_target","restmt_reuna_target","restmt_teq_target","restmt_txt_target","restmt_wcap_target","restmt_xint_target","litigated","litigation_settlement"
183998,"STEV",0.101,0,0.0145,-0.024,-0.0015,-0.0031,3.1175,0.2205,0.2125,60.9555,0.061,0.529,0,0,-2.1415,-0.04,-0.0375,-3.341,0.079,1.0845,0,0.4965,-0.2695,0,-0.827,0,0,0,0,0,0,0,0,0,0,0,496050.918533605,0.52087250509165,0.432040529531568,1.03013621,1,-13.0218126272912,0.272448979591837,-5.45454545454545,8.08905380333952,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.127906976744186,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
184312,"VPCO",1.3275,0,0.0385,-0.9125,0,0.35835,7.376,3.373,3.107,38.2,0.038,0.2395,0.423,0,-0.663,0.015,0,-1.78,1.9185,23.6715,0,4.5975,5.634,0,5.9915,0,0,0,216.6665,0,50,0,0.0045,0,0,0.562,90233.7908611599,1.14119551845343,1.40782579086116,1.00016098,1,76.0797012302285,2.57013957422811,0.629481718139865,-0.0993965211217608,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.153024911032028,0.125,0.126272912423625,0.142857142857143,0.128630705394191,0.151291512915129,0.12655601659751,0.132382892057026,0.145390070921986,"0",NA
184339,"DSKX",0.123,-0.003,0.051,0.04775,-0.074,0.192575,8.08725,1.17875,0.65325,56.9885,0.057,0.36425,0.0205,0,-2.01925,-0.1475,0.16225,-3.86325,1.777,10.0005,0.00125,2.185,4.2685,0,2.99925,0,0,-1.415,0,0,-6.3125,0,0,0,0,0,22164.0191754554,1.10094391179291,1.01632564717162,1.36946496,1,-7.46402652062987,2.20183578777486,0.580648939908633,-0.464566006793956,0.122641509433962,0.127835051546392,0.134146341463415,0.142414860681115,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.142857142857143,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
184378,"MSLP",4.1115,-0.011,2.739,-11.834,0,-0.69045,78.941,2.706,2.376,5.918,0.006,3.513,0.026,0,-11.5165,-7.73,-0.765,-72.979,8.5215,88.9665,0,12.1105,4.9885,0.9795,0.2945,0,0,0,0,0,-151.288,0,0,0,0,0,3147345.68444846,3.29785307414105,3.34958227848101,1.14020717,1,-0.426630410626268,1.01080738743156,4.90608399318432,-3.67555377367946,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.142857142857143,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
184526,"PRMW",2.54825,-0.234,1.4445,1.53175,19.5125,3.837425,259.265,0.4555,0.0985,22.63175,0.02275,4.9015,15.4735,0,-6.91925,-1.6175,-0.013,-175.229,9.6075,77.81275,0,35.94225,84.05875,0,1.58375,0,0,0,0,0,-7535.71325,0,0,0,0,0,235868.863783784,4.7689547027027,4.77389372972973,1.20654398,1,-2.94834912068173,0.546752147090843,0.41797849718203,-0.443163263788719,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.142857142857143,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"1",NA
184767,"BORN",22.2015,-0.1015,4.039,-8.07775,0,8.4795,74.44425,67.84125,16.08675,25.725,0.028,99.469,22.63075,0,51.5005,1.2425,0.44575,143.6625,49.3415,368.53325,0,9.70075,218.13475,0,48.50475,0,0,0,0,0,0,0,0,0,0,0,303869.128404669,4.47903511673152,4.50775894941634,1.31386293,1,3.60485723680605,1.17700004959613,0.670139672839839,0.151711270212564,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.127906976744186,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
184807,"TFM",10.47825,-0.1705,9.592,13.92,0,3.375925,103.18425,8.706,1.17875,48.10925,0.48175,0,59.80475,12.0275,91.7645,0.9825,0.40525,58.897,6.45825,1230.759,0,1.19175,162.563,0,-18.81025,0,0,0,0,0,-3511.05125,0,0,0,0,0,614193.536216216,44.0185242162162,44.0098464864865,1.33764143,1,44.8025691768104,0.349052967419637,1.20889593572953,0.291041011792351,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.142857142857143,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
185622,"WSML",0,0,0,0,0,-0.00115,0.008,0.004,-0.0095,56.4375,0.0565,0,0,0,-0.0285,-0.005,0,-0.0885,0,0,0,0,-0.024,0,-0.024,0,0,0,-50,0,0,134.375,0,0,0,0,43687.1751085384,0.145521273516643,0.16826989869754,1.02989691,1,-29.1042547033285,0.142857142857143,-1.16666666666667,1.1875,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.153024911032028,0.125,0.126272912423625,0.127906976744186,0.149253731343284,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
185793,"KKFC",0.7995,6.9395,5.872,0.5655,0,2.1979,9.299,45.1725,20.42,38.409,0.0385,3.1285,0,0,29.7595,0.71,0.4385,56.448,21.105,99.947,0,0.943,65.7855,0,52.4715,0,0,0,771.4285,0,-48.5435,0,0,0,0,0,1491.45192307692,1.17064722222222,0.414605395299145,1.18591836,1,1.64879890453834,4.26701326193886,0.244141946173549,0.440978635109561,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.153024911032028,0.125,0.126272912423625,0.142857142857143,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
185807,"UMAM",1.38666666666667,2.76433333333333,1.21333333333333,-1.74233333333333,6.07366666666667,0.604066666666667,18.288,4.046,3.13533333333333,54.7616666666667,0.055,23.939,7.06433333333333,0,12.1643333333333,0.0933333333333333,-0.357666666666667,15.9006666666667,9.24266666666667,59.936,0,3.426,31.8226666666667,0,18.8053333333333,0,0,0,0,0,-387.569333333333,0,0,0,0,0,11335.3354769561,1.77845551982851,1.57169046087889,1.05084746,1,19.0548805695912,1.18886231984126,1.44118448066368,0.170455021577911,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.142857142857143,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
186250,"BONI",0.023,0,0,0.06975,0,-0.00105,0.033,0.38425,-4.9439619065339e-17,150,0.015,0.00525,0,0,-0.127,-0.0025,0,-0.2545,0,0.192,0,0,-0.049,0,-0.0545,0,0,0,0,0,0,0,0,0,0,0,40590.865990991,0.394057545045045,6.1321455518018,1.01709572,1,-157.623018018018,0.885804085908853,-9.73979591836735,2.59183673469388,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.127906976744186,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
186275,"AGRO",28.73575,-149.61175,245.51475,18.24025,15.219,8.306975,842.188,212.94275,39.33525,111.1225,166.926,157.23675,330.1235,0,17.443,-0.0075,1.0295,-91.69875,108.0075,555.91875,3.2665,105.57725,924.59075,0.24275,227.96675,0,0,0,0,0,-110.06225,0,0,0,0,0,251705.8640553,9.1518215437788,9.16457373271889,1.05278408,1,-1220.24287250384,0.720547875566526,0.765910214870742,-0.0011672731962763,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.154676258992806,0.126272912423625,0.142857142857143,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
186362,"SOUP",0.02675,0,0.0595,-0.00575,-0.1455,-0.173725,3.797,0.1585,0.02475,24.67675,0.02475,3.5785,0,0,-3.76375,-0.1925,-0.14925,-9.26675,0.182,1.31525,0.04975,0.67975,-5.7525,0,-6.0565,0,0,0,0,0,20.41425,-85.19875,0,0,0,0,18522.5170842825,0.90499430523918,6.42579533029613,1.05378218,1,-4.70126911812561,0.0692331335484862,-1.13116036505867,0.824554541503694,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.142857142857143,0.149253731343284,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
186389,"CMCI",0.994,2.7035,12.732,-11.1865,-0.0045,1.0641,5.851,21.044,9.8115,53.1,0.053,0.3135,0,0,22.5365,0.39,1.0355,50.6,6.1635,38.2945,1.681,0,57.032,0,27.915,0,0,0,0,0,268.6385,0,0,0,0,0,18025.0882002384,0.474566150178784,1.86366704410012,1.1747479,1,1.2168362825097,1.60097207394505,0.312052882592229,0.34234289521672,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.142857142857143,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
186658,"FLAF",0.0095,-0.065,0,-0.0095,0,0.02315,0.8165,0.137,0.137,5.579,0.0055,0,0,0,-0.4905,-0.07,-0.0045,-0.579,0.017,0,0,0.9525,0.241,0,0.185,0,-0.435,0,0,0,-5.5555,-2.6315,0,0,0,0,207.79478054567,2.116,19.9552976868327,1.30596914,1,-30.2285714285714,2.13149847094801,0.678423236514523,-2.05601659751037,0.122641509433962,0.127835051546392,0.13953488372093,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.142857142857143,0.149253731343284,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
186960,"CHEF",9.33,-0.05375,8.0315,-3.37175,43.00275,1.84515,34.446,6.03575,4.78475,30.309,0.167,8.7735,95.59225,0.39925,29.0565,0.6625,0.23975,14.11625,53.04575,471.14675,0,34.579,36.52625,0,54.32025,0,0,0,-36.8755,0,1951.90275,0,0,0,0,0,117284.946164199,19.0612098250336,19.0591952893674,1.02786655,1,28.7716374717489,0.687750784869457,4.17054173368468,0.376941240888402,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.153024911032028,0.125,0.126272912423625,0.142857142857143,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
187142,"BRND",0.017,0,0.014,0.032,0,-0.2992,-0.041,0.015,0.015,52.99,0.053,0.078,0.564,0,-0.473,-0.16,-13.966,-15.864,0.014,0.227,0,0,-15.852,0,-0.238,0,0,0,0,0,7.282,0,0,0,0,0,8779725.86596386,3.66652243975904,0.30243953313253,1.03413617,1,-22.915765248494,0.00644999686893356,-1.00738077214232,0.999936916477416,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.142857142857143,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
187348,"MOJO",0.073,0,0.006,-0.073,0,-0.00545,11.4025,0.0045,0.004,49.072,0.0495,0.106,0,0.079,-2.1475,-0.155,-0.001,-11.734,0.001,0.0795,0,0.4305,-0.282,0,-0.291,0,0,0,366.6665,0,2025,0,0,0,0,0,44589.0659898477,0.821697588832487,9.7802980964467,1.29863569,1,-5.30127476666121,0.315294117647059,-1.50709219858156,7.76595744680851,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.153024911032028,0.125,0.126272912423625,0.142857142857143,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
187659,"EMPO",0.19,0,0.0293333333333333,-0.05,0,0.0428666666666667,6.31366666666667,0.379666666666667,0.0426666666666667,62.5223333333333,0.0623333333333333,0.305,0,0,-0.381333333333333,-0.00333333333333333,0.000333333333333333,-3.695,0.454666666666667,3.53166666666667,0,0.5,2.681,0,1.883,0,0,0,0,0,0,0,0,0,0,0,6051.56533333333,0.666415333333333,3.9346834,1.00132899,1,-199.9246,4.16470588235294,0.221932114882507,-0.149073728708193,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.127906976744186,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
187711,"CANV",0.9545,0,0,-0.3235,0,0.2666,5.446,1.1225,1.121,11.29,0.0015,0,2.751,0,-0.83,-0.12,-0.1555,-1.294,0.715,1.077,0,1.3655,4.1535,0,3.8165,0,0,0,0,0,0,0,0,0,0,0,4985.79701492537,16.3946495522388,26.7764836567164,1.03619307,1,-136.62207960199,1.35960175497806,0.713374262670037,-0.282412423257494,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.127906976744186,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"1",NA
187742,"AHFD",0.00275,0,0,0.0015,0,-0.0062,2.53475,0.00125,-0.00075,395.32675,0.3955,0.2805,0,0,-1.50675,-0.585,-0.03825,-3.30575,0.00725,0.02625,0,0.021,-0.35675,0,-0.35675,0,0,0,22400,0,0,0,0,0,0,0,10906150.5485294,0.02009,0.157122573529412,1.2341591,1,-0.0343418803418803,0.0899234693877551,-1.09880868955851,4.70147161878066,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.153024911032028,0.125,0.126272912423625,0.127906976744186,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
187956,"MIXX",0,0,0,0,0,0.08415,9.959,0,-0.007,102.93,0.009,0,0,0,-0.025,1e-06,0,-0.0445,0,0,0,0,9.9235,0,-0.0165,0,0,0,0,0,0,0,0,0,0,0,4108.33734939759,1.11720883534137,2.35934939759036,1.09237618,1,1117208.83534137,0,0.00166271980651988,-0.00251927243412103,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.127906976744186,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
189255,"LVVV",0.00466666666666667,0,0,0,0,-0.0132666666666667,1.74966666666667,0.0143333333333333,0.00233333333333333,64.8903333333333,0.00666666666666667,0.257,0,0,-0.983666666666667,-0.02,0.0183333333333333,-2.56933333333333,0.00466666666666667,0.232,0,0.116666666666667,-0.813,0,-0.822666666666667,0,0,0,0,0,-14.1413333333333,0,0,0,0,0,390604.183216783,0.793754125874126,1.52140713286713,1.04351487,1,-39.6877062937063,0.0780724691819201,-1.09758097580976,1.37843378433784,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.142857142857143,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
190262,"WDKA",0.216333333333333,0,0,-0.714666666666667,0,-0.112133333333333,3.196,0.305333333333333,0.00666666666666667,26.3083333333333,0.0263333333333333,1.15666666666667,4.49833333333333,0,-4.13233333333333,-0.116666666666667,0,-6.222,0.662666666666667,2.973,0,0.634,-3.60366666666667,0,-0.261333333333333,0,0,0,0,0,66.6666666666667,0,0,0,0,0,8447.22283356259,0.819804264099037,3.87634573590096,1.00578996,1,-7.02689369227746,0.339943604678038,-2.00101748219406,0.86115992970123,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.142857142857143,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
193157,"3AIRW",0.0476666666666667,0,0.0113333333333333,-0.00033333333333333,0,-0.0512333333333333,7.161,0.007,-0.0573333333333333,24.6033333333333,0.00266666666666667,0.446,0.150666666666667,0,-1.748,-0.0866666666666667,0.933333333333333,-8.90633333333333,0.215333333333333,0.411333333333333,0,0.272666666666667,-1.74266666666667,0,-1.46166666666667,0,0,30.7756666666667,0,2683.88966666667,-390.569333333333,4181.70366666667,12541.7506666667,0,0,0,8323.15670436187,0.712247011308562,4.33299903069467,1.20285858,1,-8.21823474586802,0.128212659715083,-1.30241009946442,1.42501912777353,0.122641509433962,0.127835051546392,0.134146341463415,0.142414860681115,0.135353535353535,0.125799573560768,0.154676258992806,0.154440154440154,0.142857142857143,0.149253731343284,0.151291512915129,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
193159,"3PBFI",0,0,0,0.0105,0,5e-05,0.4745,0.0015,-0.006,70.725,0.071,0.0995,0,0,-0.4805,-0.005,0,-0.543,0,0,0,0.2305,0.0025,0,-0.199,0,0,0,0,0,0,0,0,0,0,0,3570.6877076412,0.669594352159468,0.296546013289037,1.20285858,1,-133.918870431894,0.00748129675810474,80.1999999999999,-192.2,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.127906976744186,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
196258,"TBEV",0.0875,0,0,0,0,-0.00215,0.82,0.002,0.0015,99.06,0.2095,0.135,0,0,-0.986,-0.01,-0.121,-1.2515,0,0.0275,0,0.103,-0.222,0,-0.1915,0,0,0,0,7.025,0,5.8395,-21.5385,0,412.5,0,1984004.0212766,0.0942975450081833,0.0847929623567922,1.13340114,1,-9.42975450081833,0.321100917431193,-1.47297297297297,5.25675675675676,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.154676258992806,0.154440154440154,0.127906976744186,0.149253731343284,0.151291512915129,0.12655601659751,0.142857142857143,0.13034188034188,"0",NA
197956,"BNNY",3.2032,0,4.6842,5.1952,0,-82.29962,40.8704,7.7366,2.723,7.0596,0.0074,0,5.1318,5.9118,17.8534,0.746,-0.1544,-31.261,15.0216,145.8082,0,3.4508,58.4406,0,24.3622,-0.7466,0,0,4.1096,0.125,15.0748,1.474,-105.3882,0.9718,-3.1492,0,307139.453913043,40.0675304347826,40.0667652173913,1.15006388,1,53.7098263200839,1.91133880599996,0.342686420057289,0.214258580507387,0.122641509433962,0.150943396226415,0.134146341463415,0.131147540983607,0.135353535353535,0.153024911032028,0.154676258992806,0.154440154440154,0.142857142857143,0.149253731343284,0.151291512915129,0.152985074626866,0.142857142857143,0.13034188034188,"1",NA
199456,"RNDY",22.63375,-35.886,15.30675,-9.64475,9.18025,5.280225,58.63975,69.6425,1.81425,36.712,0.36725,22.70325,763.09025,31.98075,132.93475,0.33,0,127.829,35.80075,3862.35375,0,28.15125,187.358,0,73.5,0,0,0,12.80725,0,50,0,0,0,0,0,569463.517241379,7.80551724137931,7.81636288998358,1.09695144917898,1.09519546091849,23.6530825496343,0.326985982672776,6.74086374747809,0.0794348253076997,0.145522388059701,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.153024911032028,0.125,0.126272912423625,0.142857142857143,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
201140,"ABEV",671.45775,-476.32375,1238.359,462.16975,336.746,0.289625,5937.85825,4257.195,922.58725,6252.56325,6036.17425,902.97725,1357.4885,2237.723,5925.8225,1.23,525.77375,-557.13625,1733.444,15053.3865,147.627,96.69175,15471.8865,3.84,828.95375,0,0,0,0,0,0,0,0,0,0,0,1715455.13276434,48.4104412991939,48.3806785206259,1.70922037365102,1.68301214836643,39.3580823570682,0.731638457295191,0.712328874697988,0.296607834474484,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.127906976744186,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
205942,"BRFS",218.51675,-78.3845,1249.40275,154.91275,32.197,8.344825,41.25225,1097.72075,130.9225,870.477,6386.32175,1396.172,3032.02875,4.797,808.14525,0.5925,71.88025,860.00475,2072.063,13586.10125,77.4275,7.2715,7279.5595,23.40575,2059.8155,0,0,0,0,0,0,0,0,0,0,0,1556687.69595782,20.7221616871705,20.7140553602812,1.4571067835413,1.44137757078454,34.9741125521865,0.7148248043146,1.11294478051866,0.0709099568456031,0.134328358208955,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.127906976744186,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
209418,"VCO",55.102,9.009,32.17125,0,0,21.896925,3.32775,55.97625,5.21025,37.35,166.75525,121.45625,280.275,31.60825,80.48175,2.1,24.03475,647.76725,303.109,867.47325,0,2.82425,818.709,0,403.7385,0,0,0,0,0,0,0,0,0,0,0,4720.42970123023,41.9996586994728,41.3937897627417,1.38356265655536,1.37993052609813,19.9998374759394,1.0638571618215,0.880994040617606,0.0958035761180102,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.127906976744186,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
212773,"ITYBY",640.20875,923.336,934.079,173.63075,4.71825,20.9278,9284.09475,1747.57175,310.71675,498.58625,170.3065,2782.792,13645.51075,1479.62675,4333.19675,3.88,118.24475,995.7115,4569.2625,23655.55425,0,9.18225,10537.6045,0,-3978.94375,0,0,0,0,0,0,0,0,0,0,0,0,70.6966616871705,10.7947050966608,2.48869256268893,2.40202055394153,18.2207890946316,0.330733477834261,3.42422789259172,0.184655535325889,0.148275862068966,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.127906976744186,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
215422,"MHG",73.9026666666667,-62.2296666666667,29.508,-97.0236666666667,0,12.8088666666667,212.120666666667,50.7816666666667,10.8463333333333,170.068666666667,487.637333333333,69.1476666666667,1111.68366666667,206.340666666667,351.466,1.04333333333333,18.3936666666667,1493.57833333333,502.716666666667,2882.89066666667,26.1646666666667,27.8336666666667,2202.76566666667,0.467,1424.41966666667,0,0,0,0,0,0,0,0,0,0,0,8956.96485061511,16.5327634446397,8.07610285588752,1.11147940418278,1.24967196787781,15.846099148217,0.896776379659563,1.052606594407,0.0880139013122443,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.127906976744186,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
